order_id,order_date,product_id,amount
2781,2022-03-06,159,169.49
9530,2023-08-18,117,143.7
2516,2022-06-03,119,376.95
6491,2022-09-23,104,77.52
6949,2024-03-31,117,470.64
4290,2022-03-20,139,89.41
5570,2022-11-11,100,188.16
2379,2023-10-24,118,103.85
8670,2023-07-14,186,146.92
1800,2024-06-09,125,381.71
6267,2022-09-05,128,240.82
4495,2024-02-29,158,85.47
4257,2024-05-17,162,28.08
7558,2023-09-02,197,118.81
1981,2023-02-18,182,473.07
3088,2022-01-25,161,423.43
3952,2022-10-11,147,222.89
3126,2023-03-25,161,243.59
5812,2024-05-30,117,450.19
9063,2022-10-28,165,297.72
4861,2022-03-09,126,440.98
6903,2022-01-07,105,248.46
3591,2024-03-27,169,104.05
4322,2022-05-17,158,364.33
7437,2022-06-13,105,265.56
9801,2022-03-24,130,335.88
3861,2024-06-15,193,82.83
2655,2023-10-12,155,325.56
2755,2023-02-24,153,194.22
9237,2022-03-14,184,169.34
7227,2022-08-25,140,337.38
5638,2022-02-15,117,298.16
3567,2023-09-10,186,326.31
4123,2024-03-10,122,482.84
6164,2022-09-19,191,352.09
8081,2022-06-25,135,322.24
5907,2022-06-15,124,308.71
5962,2023-10-19,106,202.36
8150,2024-04-21,181,420.4
2766,2023-01-05,119,193.56
4549,2024-03-05,104,351.62
3309,2022-02-23,117,150.11
2976,2023-11-21,132,78.14
8180,2023-02-23,178,69.23
3490,2024-01-26,134,319.11
9917,2023-05-22,164,167.34
5381,2022-12-07,162,141.15
6987,2022-05-07,184,298.07
8425,2023-02-13,171,17.71
4619,2023-01-02,170,126.88
7060,2022-09-28,140,173.57
9689,2023-10-06,149,355.64
4976,2023-08-28,129,274.78
1704,2023-01-14,137,428.71
6452,2022-03-14,134,170.58
7094,2022-09-05,165,151.74
4681,2024-05-09,145,21.43
5138,2024-02-24,107,476.1
2916,2022-02-12,167,253.24
8501,2023-01-12,136,253.75
2845,2022-02-10,184,462.1
5654,2022-06-19,112,148.51
7413,2022-07-31,172,169.39
9111,2023-05-08,144,329.89
8990,2023-11-11,128,393.66
4090,2022-02-08,140,351.16
2370,2023-01-04,155,395.42
2928,2024-01-27,187,289.68
2636,2022-05-31,115,432.1
7180,2022-04-21,111,277.3
9283,2023-04-25,165,118.52
2843,2023-03-12,161,273.14
9376,2022-02-16,118,357.91
1831,2023-07-29,129,328.52
6538,2024-01-07,115,125.29
6315,2023-01-01,187,25.33
9455,2022-03-10,112,129.98
6327,2022-10-26,168,492.1
2286,2024-03-12,122,96.31
2529,2022-10-23,161,234.86
7655,2022-07-22,130,320.98
2877,2022-03-02,152,440.34
6431,2024-04-09,116,381.33
3478,2022-11-10,148,454.93
1100,2022-06-10,148,304.17
4087,2022-11-27,166,433.33
6828,2023-06-12,125,135.6
8425,2022-12-04,112,218.13
3291,2023-08-29,137,422.67
6467,2022-10-31,121,166.15
9296,2023-05-18,184,436.25
1693,2023-10-12,128,184.74
6786,2022-12-04,144,184.88
6406,2023-07-04,145,157.97
4491,2023-10-01,138,275.74
4392,2022-10-02,168,68.89
3268,2022-06-13,177,23.12
6632,2023-03-19,181,449.22
4783,2022-11-15,167,464.82
6973,2023-08-12,196,42.7
6969,2023-05-19,138,277.1
9981,2023-11-17,119,272.14
5648,2023-01-22,176,189.35
5939,2024-05-19,199,286.61
9850,2024-04-12,167,231.77
9024,2024-06-06,134,247.37
8857,2023-08-26,107,378.89
2018,2024-01-20,151,265.35
2953,2024-02-15,139,165.21
4657,2023-11-22,135,292.82
5846,2023-05-09,105,322.17
3296,2023-05-05,185,332.84
1774,2023-12-22,169,311.06
3811,2022-03-14,199,333.98
4182,2023-05-24,172,158.5
8867,2023-01-25,115,225.84
5329,2023-09-11,145,336.01
7167,2024-05-06,158,378.41
4097,2022-10-22,137,219.9
2404,2023-01-04,196,185.84
6101,2024-03-06,117,359.36
2369,2024-05-14,111,114.98
6497,2023-11-25,153,9.7
7665,2023-07-03,190,238.23
3064,2023-10-11,146,90.82
3765,2024-04-29,100,192.25
3817,2023-07-22,114,149.16
8791,2022-07-06,190,389.74
1716,2024-05-02,179,169.05
5040,2024-02-09,120,322.13
2711,2023-03-21,100,338.59
6367,2023-07-24,192,230.94
7261,2022-12-29,166,45.13
1008,2022-05-03,111,351.68
9789,2022-07-07,127,42.21
5118,2024-01-12,138,54.11
7086,2023-11-11,136,102.02
7383,2023-02-24,194,143.79
4667,2023-09-18,159,423.99
3246,2022-09-09,130,339.09
4626,2023-09-11,157,196.67
3822,2023-07-03,196,489.42
9283,2022-12-01,196,125.58
1850,2022-04-02,110,306.86
2107,2023-06-14,128,424.37
1299,2024-05-15,188,402.0
9102,2022-03-04,112,49.7
6400,2023-10-24,150,350.15
2082,2023-05-27,153,132.64
9167,2022-05-19,118,181.09
3800,2023-11-29,157,247.05
4951,2022-07-04,135,396.42
9967,2022-07-24,127,87.27
7768,2024-02-11,167,58.73
2452,2022-08-02,102,80.95
2681,2022-09-13,188,113.02
3303,2022-05-15,140,34.45
8157,2023-07-27,134,463.55
2851,2024-05-24,192,162.95
2897,2024-04-01,192,92.6
6825,2022-03-29,175,320.73
9806,2024-04-15,198,394.56
1244,2022-07-26,183,377.85
9948,2022-05-09,180,360.76
4807,2024-04-02,175,30.01
3779,2022-01-03,149,392.17
2846,2024-01-24,199,253.43
8021,2022-05-01,173,326.3
1473,2023-01-20,181,478.43
5131,2023-09-06,129,406.28
2792,2022-02-07,171,413.56
2734,2022-12-07,176,94.83
8215,2023-10-07,194,240.83
8229,2023-12-15,169,474.92
6188,2024-05-09,153,293.43
6281,2022-01-21,170,55.78
6858,2022-08-30,184,367.25
1944,2023-03-31,150,26.25
2511,2023-09-13,127,372.44
5081,2022-10-30,163,440.49
7118,2023-08-19,184,215.5
1858,2023-08-18,120,209.74
4560,2024-03-13,187,155.58
9421,2022-03-10,126,439.08
9369,2022-05-09,126,276.15
3615,2022-07-15,176,291.73
2613,2022-05-20,149,332.55
3840,2023-03-20,128,153.61
2774,2022-10-10,138,219.23
4871,2022-11-08,156,372.09
9273,2024-01-16,191,492.82
1845,2023-06-19,136,21.98
4260,2023-10-27,192,26.11
4145,2022-10-04,163,216.9
8802,2022-03-02,147,331.51
3263,2022-11-15,121,196.25
9636,2024-06-08,199,499.82
9155,2022-02-21,129,101.7
1922,2024-05-05,127,8.92
7695,2022-06-02,122,99.11
5288,2024-01-19,196,443.99
6758,2022-11-07,103,76.85
9131,2024-03-24,102,242.09
3630,2023-06-28,160,212.54
8816,2023-07-21,195,334.53
8556,2024-05-13,103,32.02
6930,2023-01-24,164,331.08
8000,2023-07-02,111,180.6
4512,2023-09-14,112,463.39
7066,2022-06-26,133,425.2
4722,2022-12-28,158,202.76
6648,2022-11-10,192,496.48
3060,2024-03-17,172,30.71
4034,2024-04-27,130,395.37
3387,2022-04-07,170,219.75
8008,2024-05-30,112,219.49
9031,2022-08-01,153,89.22
2799,2024-04-08,101,259.87
5407,2022-05-17,132,46.94
3780,2022-01-06,149,310.21
2127,2022-04-19,106,124.59
9530,2023-07-01,117,363.8
8365,2022-02-08,150,305.64
8611,2023-10-24,107,374.47
8535,2023-03-01,154,376.12
3808,2023-09-22,175,102.37
5297,2022-09-18,142,5.33
5559,2023-03-02,158,186.05
1448,2022-03-28,129,459.94
6008,2023-04-10,158,291.06
5893,2022-03-17,108,365.11
1793,2023-04-16,191,440.39
1436,2023-02-18,167,453.5
7012,2024-04-04,138,266.87
6869,2024-06-13,180,272.77
2620,2023-12-27,110,426.21
5308,2023-04-02,101,404.71
1948,2022-10-12,122,350.94
4944,2022-08-27,162,304.21
1191,2023-11-08,121,310.52
2403,2023-08-22,160,184.64
2990,2023-10-15,125,421.25
2104,2023-11-03,111,310.8
1548,2023-07-12,131,115.65
6761,2023-01-07,108,123.72
9762,2023-05-10,168,431.49
8903,2023-09-16,189,314.73
2784,2022-02-14,170,202.36
1804,2023-02-05,192,97.61
9990,2022-09-04,132,307.06
9802,2023-09-08,123,96.23
8517,2023-08-20,188,237.73
7831,2023-03-26,194,340.37
7917,2023-04-30,192,284.88
5238,2023-10-08,168,461.44
4260,2023-09-12,137,24.66
5367,2022-01-18,110,143.5
6651,2023-08-29,131,33.26
4371,2023-10-24,163,101.33
3093,2024-01-28,171,66.37
5001,2022-10-16,119,367.67
7556,2023-02-18,133,187.84
8810,2023-12-22,141,462.9
5554,2023-09-30,107,16.57
3517,2022-08-23,165,328.2
9697,2023-02-20,120,485.42
6805,2023-05-14,178,92.04
2096,2023-09-26,169,224.0
8061,2023-10-12,104,352.44
3204,2022-04-25,166,318.4
4902,2023-11-05,142,285.18
2352,2023-12-14,115,166.74
2596,2022-08-22,198,365.46
9767,2023-06-24,172,328.36
7980,2022-01-11,134,85.59
1679,2022-07-25,182,482.22
4712,2023-11-10,142,280.06
9509,2022-09-04,197,265.1
6301,2023-07-13,138,424.88
6734,2024-01-28,109,322.0
8981,2022-05-07,173,41.87
6892,2022-05-27,119,255.76
4696,2022-04-28,100,391.4
8129,2024-06-29,105,351.49
3996,2023-01-17,152,485.53
8237,2023-02-16,145,17.33
8327,2023-10-26,165,134.3
8407,2023-08-07,137,276.83
3542,2022-12-29,132,311.65
1678,2023-05-24,166,140.81
6366,2022-05-17,199,414.27
6643,2022-06-24,176,86.35
8410,2022-10-16,134,5.42
6541,2023-04-26,178,476.43
1834,2022-01-19,144,198.82
7026,2022-07-14,121,478.96
9472,2022-11-26,167,142.58
8970,2022-06-24,116,36.41
7818,2023-03-25,104,387.4
6028,2022-12-20,184,418.73
5703,2023-05-14,156,248.58
2772,2022-05-21,187,41.56
3164,2024-01-28,194,328.8
8111,2024-06-15,139,95.16
9383,2022-04-03,129,425.44
3835,2022-08-27,141,140.64
3665,2022-07-24,106,424.61
7113,2023-07-14,170,216.33
3563,2023-03-09,190,300.26
9498,2022-09-02,187,395.83
9131,2024-04-11,118,25.02
9723,2022-11-13,140,411.48
3696,2022-10-22,133,73.63
5687,2023-10-02,121,182.42
8321,2024-05-05,151,239.03
8013,2022-10-09,190,448.24
8704,2022-01-17,105,16.11
6571,2022-03-12,173,281.81
8336,2022-09-26,194,323.05
1058,2022-11-21,124,161.71
2140,2024-03-04,165,148.79
3562,2022-11-01,109,247.78
3852,2023-03-27,173,97.61
7641,2022-01-07,125,236.72
1941,2022-11-10,104,383.69
7541,2024-03-27,185,423.47
8430,2022-04-13,167,195.65
2421,2024-03-31,197,310.56
6765,2022-07-12,170,5.01
1435,2024-01-23,149,277.42
1839,2023-07-28,116,487.74
5001,2023-06-13,110,159.57
6248,2022-06-20,152,299.41
5959,2023-06-21,149,382.33
2650,2022-09-08,107,306.42
6828,2024-02-04,191,212.16
3261,2023-01-22,196,80.52
6894,2022-07-26,161,234.53
7278,2023-06-25,188,150.92
4889,2023-09-21,184,349.48
7897,2023-02-20,175,223.75
2326,2024-03-04,189,425.69
6901,2023-01-15,128,100.69
4358,2022-05-24,198,211.77
2585,2022-01-25,143,280.96
6645,2024-04-01,144,67.38
1388,2023-10-30,128,296.02
3791,2022-03-14,187,149.01
4332,2023-09-24,158,118.62
1703,2024-04-03,114,75.25
6834,2024-04-12,169,178.19
3820,2022-04-03,195,464.85
9053,2023-05-20,143,20.35
5959,2023-08-21,197,426.82
2059,2022-12-02,135,201.69
2301,2023-03-01,183,282.99
9865,2023-05-14,156,258.84
8696,2022-12-30,163,463.24
5299,2023-09-22,175,386.21
7071,2024-01-15,198,492.49
5112,2022-07-18,137,398.24
8881,2023-12-19,116,151.46
9401,2023-02-17,126,481.63
1498,2022-12-05,116,491.87
9620,2023-10-21,162,65.93
8245,2023-03-05,110,451.02
3105,2024-02-22,163,333.78
6327,2024-06-17,138,461.39
6630,2022-05-19,101,458.29
4206,2023-11-24,165,446.23
8137,2023-06-26,153,443.21
3569,2022-02-26,128,63.23
3628,2022-08-20,144,76.04
7764,2023-10-20,187,63.3
2067,2023-03-11,187,50.06
2506,2023-01-19,179,179.88
4013,2023-07-14,130,343.56
7642,2022-07-13,148,180.57
5066,2024-01-06,108,361.55
1947,2023-10-10,126,411.04
5389,2023-06-18,155,334.78
9143,2023-06-02,177,235.23
2171,2023-12-17,144,151.28
7114,2024-01-21,188,66.58
1171,2022-07-04,142,249.36
6682,2024-05-21,121,361.2
6856,2022-10-19,198,276.38
7209,2022-12-01,132,362.13
4577,2024-01-02,126,170.93
9380,2022-04-26,139,38.06
5076,2024-04-04,125,386.69
1157,2022-02-18,182,113.76
8777,2023-11-16,144,310.06
3717,2022-03-23,144,403.12
9437,2024-04-13,125,73.86
3795,2022-11-29,169,301.25
8200,2023-07-11,166,346.24
8528,2022-12-01,105,374.53
3377,2023-06-16,127,78.09
2810,2022-08-09,166,413.43
6190,2023-09-27,112,51.6
6432,2024-01-16,162,262.19
8895,2024-01-03,112,224.49
3126,2022-11-19,176,114.77
7953,2024-04-30,100,154.46
4030,2022-01-03,139,86.4
7323,2023-11-25,136,215.73
6747,2022-07-25,130,22.58
6605,2024-04-11,116,445.01
6891,2022-02-09,108,85.93
4076,2022-02-28,163,443.58
3344,2023-07-28,156,432.47
1619,2023-10-06,112,228.58
3407,2023-05-22,136,251.37
7260,2023-07-26,113,154.45
4004,2024-06-02,174,498.45
4914,2024-04-22,124,337.03
4596,2022-05-02,194,476.15
5039,2023-04-24,177,210.32
2304,2023-09-11,156,442.09
6630,2022-04-06,170,226.88
8282,2024-05-08,187,434.08
4307,2023-02-18,199,69.81
2361,2022-08-23,141,320.24
7665,2024-06-16,141,340.96
5294,2022-03-03,146,329.8
2787,2022-09-13,143,226.28
2073,2023-07-15,140,343.54
6902,2024-06-23,102,123.53
4599,2022-12-14,189,299.95
4055,2023-11-02,189,279.35
7476,2022-05-04,100,162.58
1659,2023-04-27,178,390.54
7320,2022-11-13,110,45.03
7513,2023-05-19,106,89.86
5642,2023-12-20,111,238.22
7373,2022-02-17,137,446.41
5466,2023-02-13,153,289.7
6587,2022-05-16,166,421.82
3471,2022-07-20,152,261.2
7175,2022-09-07,189,393.8
9284,2022-11-10,193,166.27
2281,2024-05-18,131,408.5
4177,2023-01-03,199,203.83
6667,2023-03-05,144,281.62
5511,2024-04-09,150,92.06
4881,2024-03-17,136,460.61
3413,2023-04-25,158,352.22
2544,2022-11-10,153,430.13
5784,2023-05-15,117,107.89
6761,2023-12-22,100,38.5
8874,2022-12-21,120,171.92
7961,2023-04-30,127,260.76
6626,2022-07-30,115,402.17
5514,2023-12-05,147,201.87
2145,2022-02-13,127,138.63
6450,2023-06-25,121,189.41
2566,2023-07-25,182,353.29
4005,2023-08-06,100,171.43
5507,2022-04-02,194,489.69
5248,2022-09-22,141,91.61
9283,2024-06-13,197,377.78
4992,2022-08-08,169,296.64
9522,2024-06-20,191,120.38
9027,2023-03-18,102,378.04
6760,2023-02-05,194,226.53
9045,2023-02-04,179,342.79
3977,2023-12-28,180,332.82
6347,2024-06-17,143,59.77
5289,2024-02-28,126,420.79
1529,2023-07-30,150,342.33
3892,2024-05-07,123,391.39
8443,2024-03-14,119,226.64
5734,2023-05-05,131,101.56
3525,2023-04-30,198,166.48
4761,2024-01-27,112,451.23
7141,2023-04-15,142,469.32
3742,2023-07-28,119,243.52
5635,2024-04-23,101,152.9
5425,2023-11-13,167,366.5
9661,2023-03-21,190,384.17
4830,2022-09-26,159,408.66
7992,2022-09-24,188,20.39
1533,2022-02-23,103,9.82
5562,2023-06-12,195,181.79
8120,2023-06-04,116,80.49
7563,2023-09-08,100,403.47
8289,2022-02-28,132,268.76
5087,2024-04-04,129,413.55
9953,2022-02-09,104,92.57
3355,2022-08-25,111,315.48
2955,2023-01-21,131,292.19
3971,2023-08-29,137,173.49
6539,2024-01-04,116,260.96
8493,2023-12-17,157,296.57
2672,2023-10-12,139,445.3
3836,2022-10-27,195,32.54
5927,2023-01-30,123,412.57
5939,2022-07-26,111,490.18
4644,2022-12-02,194,367.23
3297,2023-08-16,118,369.99
5061,2023-12-31,128,112.9
4166,2023-05-29,184,263.92
1183,2022-06-27,189,354.44
3846,2023-01-31,151,303.13
5722,2023-01-06,191,195.64
1782,2024-05-07,116,470.36
2507,2024-03-01,172,259.42
6855,2023-10-20,120,485.09
8538,2022-11-14,159,284.12
1676,2024-01-06,197,397.72
8250,2023-01-04,174,372.3
8813,2023-01-19,119,332.11
5090,2022-03-03,152,12.16
6723,2024-03-16,179,43.33
3686,2023-05-20,162,292.83
9382,2022-08-27,156,456.33
9526,2022-07-14,128,302.57
8689,2023-11-09,100,121.82
2110,2022-08-10,181,163.51
1578,2022-03-02,158,313.46
1061,2022-05-09,163,300.54
1386,2023-11-16,185,478.07
3200,2022-06-05,171,266.9
2683,2023-01-13,170,180.73
7321,2023-09-14,188,264.87
9056,2024-02-20,193,394.19
9678,2024-05-17,197,272.48
8414,2024-06-21,143,166.4
7643,2024-02-29,147,172.62
9732,2023-08-09,174,379.62
6631,2023-03-13,114,37.89
8945,2022-07-26,134,141.0
8726,2023-01-23,122,80.75
6169,2023-04-25,152,472.61
7787,2024-03-01,144,49.6
5467,2024-06-05,184,380.3
6232,2024-04-17,191,317.06
9130,2022-12-06,112,318.24
7196,2024-05-18,133,382.9
4907,2022-12-06,137,203.24
5288,2022-07-23,169,203.37
7734,2022-06-10,167,147.91
2080,2023-06-24,104,300.89
7240,2023-01-27,139,465.25
1197,2024-02-08,169,462.37
8814,2023-11-08,120,352.97
8851,2023-07-29,127,453.56
2600,2023-06-18,102,481.94
8462,2022-03-11,122,398.58
7866,2024-06-11,171,206.88
4692,2023-02-09,118,244.2
9875,2023-08-31,174,465.97
4083,2023-11-06,149,336.65
4989,2023-08-14,173,411.24
1332,2023-06-01,157,62.48
7106,2024-04-07,191,100.98
8333,2022-04-30,119,175.33
7655,2024-03-24,191,98.18
6308,2023-11-21,192,453.7
5200,2023-11-19,171,112.36
3721,2024-06-20,182,280.81
9998,2022-08-05,152,47.3
2064,2022-02-25,184,81.71
7820,2023-01-01,181,127.47
9512,2023-11-30,108,491.53
4957,2023-05-19,103,399.55
3382,2024-01-14,140,338.41
4231,2024-02-06,124,458.55
8008,2023-03-31,133,478.32
2500,2022-04-14,172,229.52
2568,2022-03-18,108,167.21
6892,2022-08-18,181,161.08
4281,2022-09-15,174,22.69
5089,2022-09-21,112,143.42
2865,2022-11-27,108,180.75
6600,2022-07-01,179,23.26
7055,2024-06-11,103,441.89
1004,2024-02-07,133,424.69
8959,2023-07-04,106,129.49
2168,2023-11-19,114,402.27
3398,2022-01-27,137,399.12
3630,2022-10-03,174,170.83
7608,2023-10-14,195,350.05
1347,2022-10-26,190,148.48
6861,2024-03-09,193,39.79
4342,2022-04-01,151,254.87
7500,2023-04-25,180,221.97
3574,2023-07-27,199,73.39
4825,2023-04-03,182,247.82
5593,2023-03-27,106,474.94
6272,2022-12-31,144,367.04
9244,2024-05-08,158,370.74
1148,2023-11-06,120,379.99
9694,2022-12-17,127,373.59
1869,2023-10-17,102,14.85
4521,2023-02-04,113,462.72
4871,2022-09-10,101,415.92
2300,2024-02-20,128,140.92
8595,2024-05-30,117,278.61
5833,2024-03-13,136,309.43
7670,2023-04-04,144,70.31
3451,2023-11-30,144,130.71
5385,2023-05-14,123,16.51
9530,2023-05-23,145,432.66
3824,2022-10-31,111,17.33
7854,2023-05-16,152,162.75
6964,2024-03-13,144,43.73
1986,2023-08-21,131,391.8
9171,2022-06-15,117,462.87
4490,2023-02-19,112,283.59
9076,2023-04-07,103,74.09
4767,2022-04-24,122,281.29
3006,2023-03-09,161,386.32
8925,2022-12-22,153,360.62
4107,2023-11-26,173,372.15
5468,2022-07-26,154,143.19
4330,2024-02-07,168,41.5
9722,2022-08-23,139,78.74
1923,2023-03-18,113,477.98
7247,2022-12-21,197,308.69
9432,2023-05-30,127,365.31
2896,2022-07-27,171,450.04
8883,2023-12-10,179,427.11
4324,2024-05-02,194,113.11
1813,2022-05-05,170,33.74
5750,2022-05-18,166,462.94
8618,2022-12-05,128,490.93
1782,2023-06-21,199,285.84
5055,2022-03-09,160,444.76
8789,2023-07-27,167,119.75
9199,2023-06-25,108,59.96
4139,2023-01-18,116,252.41
6007,2022-01-19,148,406.54
5051,2023-11-14,162,329.05
8575,2023-03-26,183,320.47
9709,2022-03-15,177,13.64
4190,2023-07-27,145,162.16
6637,2023-10-27,192,470.05
1578,2022-10-03,112,71.47
9138,2022-02-17,199,364.55
5482,2022-07-30,144,380.86
2865,2024-05-04,152,367.75
6489,2023-10-13,116,494.7
2376,2023-09-14,146,207.56
6408,2023-11-26,161,342.69
9163,2023-06-24,149,100.86
6058,2023-12-10,142,202.86
7283,2022-07-10,167,248.32
2976,2022-11-11,183,111.34
7443,2024-06-19,174,453.87
5759,2023-07-17,185,359.52
8595,2023-10-23,171,145.46
5920,2024-02-19,127,71.8
2887,2023-07-16,144,147.49
1991,2024-06-18,140,313.38
6228,2024-01-28,193,414.07
9046,2022-04-23,196,254.07
7450,2022-06-19,196,55.73
4604,2023-04-13,135,128.41
2083,2023-11-09,190,175.85
9626,2022-01-14,183,319.89
1020,2023-12-16,132,127.09
2099,2022-10-15,124,120.79
7841,2024-06-25,118,146.67
3637,2022-07-08,146,298.3
9581,2022-06-04,184,248.85
8744,2023-07-21,132,421.61
4413,2023-11-25,166,350.48
8457,2023-12-23,113,335.08
2354,2024-06-06,178,81.55
7402,2023-04-16,132,32.34
5521,2022-03-16,141,257.45
6125,2022-10-04,185,40.46
1005,2023-10-07,164,185.19
9382,2022-12-09,194,17.93
9339,2023-03-01,146,92.52
5353,2023-07-25,134,59.63
4550,2023-05-26,183,401.49
9031,2024-05-06,131,176.33
5105,2022-07-01,154,44.03
6083,2023-04-03,153,136.41
9816,2024-04-30,175,342.99
3175,2024-04-12,150,374.09
9737,2022-03-05,179,64.33
6224,2024-04-18,158,390.39
2195,2022-09-17,171,188.43
3069,2022-07-12,113,341.29
4358,2023-10-17,117,337.4
3438,2023-09-08,154,397.83
9808,2023-02-10,193,350.11
5244,2023-12-27,196,24.24
4343,2024-01-24,197,262.14
2811,2023-12-22,155,87.26
1171,2022-04-03,148,485.13
5142,2023-03-06,197,131.64
1625,2023-10-16,159,212.95
6906,2023-03-10,152,102.37
8983,2023-02-08,170,71.62
5063,2023-03-10,105,302.46
9644,2022-04-22,169,249.12
9142,2023-01-10,185,190.46
1753,2022-02-28,107,47.28
7851,2022-02-12,114,369.3
6104,2022-07-26,125,7.9
8343,2024-02-19,138,231.54
7926,2022-10-23,102,318.12
7827,2022-04-28,156,218.2
9359,2023-06-16,109,67.47
4685,2022-08-10,102,390.23
9277,2022-06-15,193,165.35
2982,2023-10-05,145,71.7
5944,2022-06-05,121,277.38
8892,2022-07-03,166,14.49
9191,2022-03-31,164,165.41
9633,2022-04-04,196,376.57
9462,2022-01-13,118,456.79
1343,2024-04-13,199,297.91
4081,2024-03-15,161,112.72
7637,2024-01-12,197,113.9
3291,2024-04-13,156,303.92
2532,2024-03-14,194,206.35
5362,2023-03-14,187,92.75
2653,2023-06-22,175,394.76
5988,2023-08-10,112,104.12
7344,2024-05-25,115,164.21
9430,2024-03-21,115,35.41
2438,2022-05-30,151,352.18
4016,2023-10-22,183,141.26
9166,2022-01-08,140,120.27
7389,2022-01-29,147,155.16
6977,2022-10-23,190,437.69
4079,2023-12-22,138,261.42
7295,2023-10-02,112,83.15
3258,2022-12-06,103,388.37
9558,2023-09-20,195,108.18
3991,2023-03-15,197,209.18
4741,2022-05-24,142,286.2
1085,2024-04-09,180,294.3
3493,2024-01-17,187,39.17
7447,2023-06-03,192,419.22
9323,2022-02-14,145,242.32
8588,2022-08-27,191,494.68
1903,2022-06-04,146,360.13
6083,2022-06-30,185,496.32
7190,2022-08-03,191,229.47
3804,2022-03-29,152,74.69
2226,2022-09-13,124,365.02
2284,2023-05-26,140,389.99
1689,2022-03-14,102,427.15
6143,2022-06-28,176,154.22
5782,2022-07-31,194,257.79
5881,2024-03-15,112,429.47
5507,2022-08-22,117,433.04
2996,2023-04-10,136,17.71
5381,2024-01-21,142,337.1
8680,2022-08-11,133,302.84
1429,2023-09-23,180,46.25
6700,2024-04-04,154,465.42
4781,2022-09-21,151,225.46
9794,2022-07-26,184,338.76
9631,2023-08-30,135,441.98
6468,2024-06-03,153,69.41
5507,2024-01-04,158,428.64
1527,2023-01-01,151,363.53
3996,2022-10-03,118,420.6
4467,2023-01-15,111,249.94
2361,2024-01-13,191,21.58
7817,2022-11-05,110,336.91
1703,2023-09-23,147,190.39
1662,2022-09-25,191,204.2
9556,2024-02-24,198,223.42
7256,2022-03-05,178,248.99
9367,2024-03-20,115,332.66
6297,2022-12-16,170,364.75
9573,2023-05-09,146,389.54
6378,2023-06-07,166,337.45
1305,2022-04-08,130,402.72
6497,2022-03-12,175,65.46
5697,2022-12-30,107,419.22
3390,2023-07-24,188,196.7
8222,2024-03-12,160,266.74
8933,2024-02-02,143,219.72
2465,2022-10-03,149,240.48
8852,2022-02-19,134,146.29
1402,2022-12-24,175,89.13
7940,2023-12-29,160,56.92
3670,2024-06-24,184,228.44
9095,2023-07-18,189,67.0
9368,2024-02-22,154,126.27
5544,2023-04-30,165,71.14
9934,2022-03-25,113,59.02
6660,2024-06-17,103,441.82
7074,2024-03-15,116,338.64
3348,2023-09-30,168,462.26
7850,2024-03-18,123,323.79
5402,2023-08-07,148,422.76
1750,2022-10-23,154,279.87
5062,2022-08-24,170,234.0
8434,2022-02-25,122,266.6
9405,2022-12-26,180,163.51
2617,2024-06-25,111,330.7
3530,2022-04-20,110,449.1
4333,2022-07-11,174,392.26
8234,2024-06-22,197,233.69
6768,2022-04-03,128,477.19
8707,2024-05-11,161,492.78
1511,2023-07-22,152,249.08
6082,2022-03-01,147,433.0
7860,2023-10-12,199,7.36
1252,2022-02-08,190,37.99
5133,2023-06-24,185,16.08
9820,2022-02-18,165,387.72
4476,2023-02-24,199,44.49
2725,2023-09-29,147,13.44
3093,2022-01-13,193,77.97
2701,2022-02-05,158,156.62
9496,2022-04-11,170,235.03
6834,2024-03-04,156,37.37
5340,2022-03-27,175,252.0
3807,2023-05-31,102,127.79
7301,2022-08-11,180,140.81
8572,2022-12-04,131,411.84
2024,2022-06-15,107,493.53
3975,2023-01-18,186,234.61
9698,2024-05-05,129,164.28
5856,2024-06-13,114,466.07
7724,2023-01-11,173,252.72
3567,2023-04-16,154,366.53
5587,2024-02-29,137,209.8
5922,2023-10-04,114,105.26
6046,2022-01-31,129,329.17
3894,2023-01-10,145,334.1
8203,2022-01-11,163,232.79
8478,2022-10-29,125,138.63
6274,2022-04-06,177,416.75
4613,2022-07-09,166,141.28
1038,2023-03-29,135,331.22
4084,2022-07-11,189,195.07
7265,2023-05-01,177,238.88
7598,2022-09-23,130,109.64
3415,2023-02-28,177,326.49
1758,2022-05-08,139,116.78
5342,2022-08-26,173,245.43
8066,2022-12-21,172,167.59
4116,2022-04-22,145,481.98
1764,2024-04-07,141,491.2
5029,2023-03-22,117,377.98
7445,2022-12-09,199,492.04
8443,2022-05-25,135,61.21
2317,2022-03-06,175,496.2
1700,2022-09-04,149,56.26
8527,2024-01-05,160,210.65
5383,2023-05-05,139,123.28
2593,2024-04-04,102,477.15
5145,2023-03-15,181,319.72
7707,2022-04-16,106,300.58
7997,2022-06-30,130,498.73
8026,2022-07-03,164,308.15
3612,2022-08-14,194,324.85
8399,2024-02-16,163,27.16
2908,2024-02-29,176,430.23
7954,2024-06-27,192,485.19
2790,2022-03-30,102,480.35
9168,2023-11-19,192,114.45
3928,2023-06-14,134,116.83
8681,2023-01-06,114,186.19
6251,2023-02-03,120,158.55
5127,2022-04-16,161,156.28
5963,2022-09-28,182,304.58
6311,2024-04-10,127,403.78
9792,2023-05-18,103,468.7
3025,2023-11-10,112,38.59
8815,2023-06-09,178,142.6
